method,video_id,genre,length_bucket,caption_type,threshold,compression,sbert_cosine,rouge1_r,rougeL_r,segs_kept,segs_total,pct_segments_removed,pct_words_removed
sbert,Y-W-w8yNiKU,commentary,long,unknown,0.95,0.9926,0.9997,,,79,80,1.2499999999999956,0.7399999999999962
heuristic,Y-W-w8yNiKU,commentary,long,unknown,0.5,0.717,0.9923,,,53,80,33.75,28.300000000000004
heuristic,Y-W-w8yNiKU,commentary,long,unknown,0.6,0.7949,0.9942,,,59,80,26.249999999999996,20.509999999999994
heuristic,Y-W-w8yNiKU,commentary,long,unknown,0.7,0.9009,0.9967,,,69,80,13.749999999999996,9.909999999999997
heuristic,Y-W-w8yNiKU,commentary,long,unknown,0.8,0.9642,0.9985,,,75,80,6.25,3.5800000000000054
heuristic,Y-W-w8yNiKU,commentary,long,unknown,0.9,1.0,1.0,,,80,80,0.0,0.0
heuristic,Y-W-w8yNiKU,commentary,long,unknown,0.95,1.0,1.0,,,80,80,0.0,0.0
model,YSJY3DvnybE,commentary,long,unknown,0.5,0.8368,0.979,0.8407,0.8407,45,69,34.78260869565217,16.32
model,YSJY3DvnybE,commentary,long,unknown,0.6,0.8657,0.9827,0.8692,0.8692,48,69,30.434782608695656,13.429999999999998
model,YSJY3DvnybE,commentary,long,unknown,0.7,0.9022,0.987,0.9057,0.9057,52,69,24.63768115942029,9.78
model,YSJY3DvnybE,commentary,long,unknown,0.8,0.9406,0.9929,0.9429,0.9429,57,69,17.391304347826086,5.940000000000001
model,YSJY3DvnybE,commentary,long,unknown,0.9,0.9868,0.9978,0.9868,0.9868,65,69,5.797101449275366,1.319999999999999
model,YSJY3DvnybE,commentary,long,unknown,0.95,1.0,1.0,1.0,1.0,69,69,0.0,0.0
tfidf,YSJY3DvnybE,commentary,long,unknown,0.5,0.6466,0.954,,,27,69,60.86956521739131,35.34
tfidf,YSJY3DvnybE,commentary,long,unknown,0.6,0.7678,0.9649,,,37,69,46.37681159420289,23.219999999999995
tfidf,YSJY3DvnybE,commentary,long,unknown,0.7,0.8095,0.968,,,41,69,40.57971014492754,19.05
tfidf,YSJY3DvnybE,commentary,long,unknown,0.8,0.9286,0.991,,,55,69,20.28985507246377,7.140000000000002
tfidf,YSJY3DvnybE,commentary,long,unknown,0.9,0.9842,0.9974,,,64,69,7.246376811594201,1.5800000000000036
tfidf,YSJY3DvnybE,commentary,long,unknown,0.95,0.993,0.9993,,,67,69,2.898550724637683,0.7000000000000006
sbert,YSJY3DvnybE,commentary,long,unknown,0.5,0.6509,0.9595,,,40,69,42.028985507246375,34.91
sbert,YSJY3DvnybE,commentary,long,unknown,0.6,0.7364,0.9823,,,51,69,26.086956521739136,26.359999999999996
sbert,YSJY3DvnybE,commentary,long,unknown,0.7,0.8418,0.9916,,,57,69,17.391304347826086,15.82
sbert,YSJY3DvnybE,commentary,long,unknown,0.8,0.9913,0.9991,,,67,69,2.898550724637683,0.8700000000000041
sbert,YSJY3DvnybE,commentary,long,unknown,0.9,1.0,1.0,,,69,69,0.0,0.0
sbert,YSJY3DvnybE,commentary,long,unknown,0.95,1.0,1.0,,,69,69,0.0,0.0
heuristic,YSJY3DvnybE,commentary,long,unknown,0.5,0.7527,0.9772,,,45,69,34.78260869565217,24.729999999999997
heuristic,YSJY3DvnybE,commentary,long,unknown,0.6,0.7772,0.9809,,,47,69,31.88405797101449,22.28
heuristic,YSJY3DvnybE,commentary,long,unknown,0.7,0.7772,0.9809,,,47,69,31.88405797101449,22.28
heuristic,YSJY3DvnybE,commentary,long,unknown,0.8,0.91,0.9911,,,56,69,18.840579710144922,8.999999999999996
heuristic,YSJY3DvnybE,commentary,long,unknown,0.9,0.9709,0.9973,,,63,69,8.695652173913048,2.9100000000000015
heuristic,YSJY3DvnybE,commentary,long,unknown,0.95,0.9967,0.9996,,,68,69,1.449275362318836,0.32999999999999696
model,YsWrw83zktY,ted,medium,unknown,0.5,0.7703,0.971,0.7681,0.7681,7,12,41.666666666666664,22.970000000000002
model,YsWrw83zktY,ted,medium,unknown,0.6,0.9276,0.9889,0.9268,0.9268,10,12,16.666666666666664,7.240000000000002
model,YsWrw83zktY,ted,medium,unknown,0.7,0.9276,0.9889,0.9268,0.9268,10,12,16.666666666666664,7.240000000000002
model,YsWrw83zktY,ted,medium,unknown,0.8,0.9589,0.9963,0.959,0.959,11,12,8.333333333333337,4.110000000000003
model,YsWrw83zktY,ted,medium,unknown,0.9,1.0,1.0,1.0,1.0,12,12,0.0,0.0
model,YsWrw83zktY,ted,medium,unknown,0.95,1.0,1.0,1.0,1.0,12,12,0.0,0.0
tfidf,YsWrw83zktY,ted,medium,unknown,0.5,0.6068,0.9375,,,5,12,58.33333333333333,39.32
tfidf,YsWrw83zktY,ted,medium,unknown,0.6,0.7703,0.971,,,7,12,41.666666666666664,22.970000000000002
tfidf,YsWrw83zktY,ted,medium,unknown,0.7,0.8141,0.976,,,8,12,33.333333333333336,18.589999999999996
tfidf,YsWrw83zktY,ted,medium,unknown,0.8,0.9276,0.9889,,,10,12,16.666666666666664,7.240000000000002
tfidf,YsWrw83zktY,ted,medium,unknown,0.9,0.9276,0.9889,,,10,12,16.666666666666664,7.240000000000002
tfidf,YsWrw83zktY,ted,medium,unknown,0.95,0.9687,0.9936,,,11,12,8.333333333333337,3.1299999999999994
sbert,YsWrw83zktY,ted,medium,unknown,0.5,0.9687,0.9936,,,11,12,8.333333333333337,3.1299999999999994
sbert,YsWrw83zktY,ted,medium,unknown,0.6,1.0,1.0,,,12,12,0.0,0.0
sbert,YsWrw83zktY,ted,medium,unknown,0.7,1.0,1.0,,,12,12,0.0,0.0
sbert,YsWrw83zktY,ted,medium,unknown,0.8,1.0,1.0,,,12,12,0.0,0.0
sbert,YsWrw83zktY,ted,medium,unknown,0.9,1.0,1.0,,,12,12,0.0,0.0
sbert,YsWrw83zktY,ted,medium,unknown,0.95,1.0,1.0,,,12,12,0.0,0.0
heuristic,YsWrw83zktY,ted,medium,unknown,0.5,0.8114,0.9859,,,9,12,25.0,18.86
heuristic,YsWrw83zktY,ted,medium,unknown,0.6,0.9562,0.9957,,,11,12,8.333333333333337,4.3799999999999955
heuristic,YsWrw83zktY,ted,medium,unknown,0.7,1.0,1.0,,,12,12,0.0,0.0
heuristic,YsWrw83zktY,ted,medium,unknown,0.8,1.0,1.0,,,12,12,0.0,0.0
heuristic,YsWrw83zktY,ted,medium,unknown,0.9,1.0,1.0,,,12,12,0.0,0.0
heuristic,YsWrw83zktY,ted,medium,unknown,0.95,1.0,1.0,,,12,12,0.0,0.0
model,ZxY-WIiGh6k,tv_series,medium,unknown,0.5,0.5695,0.887,0.5641,0.5641,9,22,59.09090909090908,43.05
model,ZxY-WIiGh6k,tv_series,medium,unknown,0.6,0.7857,0.9581,0.7766,0.7766,14,22,36.36363636363637,21.430000000000003
model,ZxY-WIiGh6k,tv_series,medium,unknown,0.7,0.8436,0.9716,0.8425,0.8425,16,22,27.27272727272727,15.639999999999999
model,ZxY-WIiGh6k,tv_series,medium,unknown,0.8,0.9073,0.9897,0.9066,0.9066,19,22,13.636363636363635,9.27
model,ZxY-WIiGh6k,tv_series,medium,unknown,0.9,1.0,1.0,1.0,1.0,22,22,0.0,0.0
model,ZxY-WIiGh6k,tv_series,medium,unknown,0.95,1.0,1.0,1.0,1.0,22,22,0.0,0.0
tfidf,ZxY-WIiGh6k,tv_series,medium,unknown,0.5,0.9112,0.9774,,,17,22,22.72727272727273,8.879999999999999
tfidf,ZxY-WIiGh6k,tv_series,medium,unknown,0.6,0.9112,0.9774,,,17,22,22.72727272727273,8.879999999999999
tfidf,ZxY-WIiGh6k,tv_series,medium,unknown,0.7,0.9749,0.9936,,,20,22,9.090909090909093,2.510000000000001
tfidf,ZxY-WIiGh6k,tv_series,medium,unknown,0.8,0.9865,0.997,,,21,22,4.545454545454541,1.3499999999999956
tfidf,ZxY-WIiGh6k,tv_series,medium,unknown,0.9,0.9865,0.997,,,21,22,4.545454545454541,1.3499999999999956
tfidf,ZxY-WIiGh6k,tv_series,medium,unknown,0.95,0.9865,0.997,,,21,22,4.545454545454541,1.3499999999999956
sbert,ZxY-WIiGh6k,tv_series,medium,unknown,0.5,0.6467,0.9599,,,14,22,36.36363636363637,35.33
sbert,ZxY-WIiGh6k,tv_series,medium,unknown,0.6,0.7876,0.9756,,,18,22,18.181818181818176,21.240000000000002
sbert,ZxY-WIiGh6k,tv_series,medium,unknown,0.7,1.0,1.0,,,22,22,0.0,0.0
sbert,ZxY-WIiGh6k,tv_series,medium,unknown,0.8,1.0,1.0,,,22,22,0.0,0.0
sbert,ZxY-WIiGh6k,tv_series,medium,unknown,0.9,1.0,1.0,,,22,22,0.0,0.0
sbert,ZxY-WIiGh6k,tv_series,medium,unknown,0.95,1.0,1.0,,,22,22,0.0,0.0
heuristic,ZxY-WIiGh6k,tv_series,medium,unknown,0.5,0.6023,0.9651,,,14,22,36.36363636363637,39.77
heuristic,ZxY-WIiGh6k,tv_series,medium,unknown,0.6,0.7394,0.9781,,,17,22,22.72727272727273,26.060000000000006
heuristic,ZxY-WIiGh6k,tv_series,medium,unknown,0.7,0.9595,0.9968,,,21,22,4.545454545454541,4.049999999999998
heuristic,ZxY-WIiGh6k,tv_series,medium,unknown,0.8,1.0,1.0,,,22,22,0.0,0.0
heuristic,ZxY-WIiGh6k,tv_series,medium,unknown,0.9,1.0,1.0,,,22,22,0.0,0.0
heuristic,ZxY-WIiGh6k,tv_series,medium,unknown,0.95,1.0,1.0,,,22,22,0.0,0.0
model,_Ygf0GnlwmY,podcasts,long,unknown,0.5,0.7294,0.9868,0.7275,0.7275,267,475,43.78947368421052,27.059999999999995
model,_Ygf0GnlwmY,podcasts,long,unknown,0.6,0.7576,0.9887,0.7558,0.7558,284,475,40.21052631578947,24.239999999999995
model,_Ygf0GnlwmY,podcasts,long,unknown,0.7,0.7995,0.9898,0.7979,0.7979,309,475,34.94736842105263,20.05
model,_Ygf0GnlwmY,podcasts,long,unknown,0.8,0.8408,0.9913,0.8395,0.8395,338,475,28.84210526315789,15.920000000000002
model,_Ygf0GnlwmY,podcasts,long,unknown,0.9,0.8673,0.9929,0.8661,0.8661,363,475,23.578947368421055,13.270000000000003
model,_Ygf0GnlwmY,podcasts,long,unknown,0.95,0.8848,0.9948,0.8838,0.8838,381,475,19.789473684210524,11.519999999999996
tfidf,_Ygf0GnlwmY,podcasts,long,unknown,0.5,0.6393,0.9762,,,206,475,56.631578947368425,36.07
tfidf,_Ygf0GnlwmY,podcasts,long,unknown,0.6,0.8141,0.9884,,,300,475,36.8421052631579,18.589999999999996
tfidf,_Ygf0GnlwmY,podcasts,long,unknown,0.7,0.9085,0.993,,,366,475,22.947368421052627,9.150000000000002
tfidf,_Ygf0GnlwmY,podcasts,long,unknown,0.8,0.9813,0.9984,,,438,475,7.789473684210524,1.870000000000005
tfidf,_Ygf0GnlwmY,podcasts,long,unknown,0.9,0.9968,0.9998,,,466,475,1.8947368421052602,0.31999999999999806
tfidf,_Ygf0GnlwmY,podcasts,long,unknown,0.95,0.9984,0.9999,,,470,475,1.0526315789473717,0.16000000000000458
sbert,_Ygf0GnlwmY,podcasts,long,unknown,0.5,0.384,0.9676,,,148,475,68.84210526315789,61.6
sbert,_Ygf0GnlwmY,podcasts,long,unknown,0.6,0.7003,0.9847,,,292,475,38.526315789473685,29.969999999999995
sbert,_Ygf0GnlwmY,podcasts,long,unknown,0.7,0.8925,0.9947,,,391,475,17.68421052631579,10.750000000000004
sbert,_Ygf0GnlwmY,podcasts,long,unknown,0.8,0.9557,0.999,,,440,475,7.36842105263158,4.430000000000001
sbert,_Ygf0GnlwmY,podcasts,long,unknown,0.9,0.9972,0.9999,,,471,475,0.8421052631578996,0.28000000000000247
sbert,_Ygf0GnlwmY,podcasts,long,unknown,0.95,0.9996,1.0,,,474,475,0.21052631578947212,0.039999999999995595
heuristic,_Ygf0GnlwmY,podcasts,long,unknown,0.5,0.2212,0.973,,,106,475,77.6842105263158,77.88
heuristic,_Ygf0GnlwmY,podcasts,long,unknown,0.6,0.3677,0.9805,,,152,475,68.0,63.23
heuristic,_Ygf0GnlwmY,podcasts,long,unknown,0.7,0.6383,0.9841,,,239,475,49.68421052631579,36.17
heuristic,_Ygf0GnlwmY,podcasts,long,unknown,0.8,0.8834,0.9934,,,360,475,24.210526315789473,11.660000000000004
heuristic,_Ygf0GnlwmY,podcasts,long,unknown,0.9,0.9869,0.999,,,449,475,5.4736842105263195,1.31
heuristic,_Ygf0GnlwmY,podcasts,long,unknown,0.95,0.998,0.9999,,,469,475,1.2631578947368438,0.20000000000000018
model,_gTgloPR0Aw,ted,medium,unknown,0.5,0.9576,0.9859,0.9583,0.9583,6,7,14.28571428571429,4.239999999999999
model,_gTgloPR0Aw,ted,medium,unknown,0.6,0.9576,0.9859,0.9583,0.9583,6,7,14.28571428571429,4.239999999999999
model,_gTgloPR0Aw,ted,medium,unknown,0.7,0.9576,0.9859,0.9583,0.9583,6,7,14.28571428571429,4.239999999999999
model,_gTgloPR0Aw,ted,medium,unknown,0.8,0.9576,0.9859,0.9583,0.9583,6,7,14.28571428571429,4.239999999999999
model,_gTgloPR0Aw,ted,medium,unknown,0.9,1.0,1.0,1.0,1.0,7,7,0.0,0.0
model,_gTgloPR0Aw,ted,medium,unknown,0.95,1.0,1.0,1.0,1.0,7,7,0.0,0.0
tfidf,_gTgloPR0Aw,ted,medium,unknown,0.5,0.8442,0.964,,,5,7,28.57142857142857,15.580000000000005
tfidf,_gTgloPR0Aw,ted,medium,unknown,0.6,0.8442,0.964,,,5,7,28.57142857142857,15.580000000000005
tfidf,_gTgloPR0Aw,ted,medium,unknown,0.7,0.9576,0.9859,,,6,7,14.28571428571429,4.239999999999999
tfidf,_gTgloPR0Aw,ted,medium,unknown,0.8,0.9576,0.9859,,,6,7,14.28571428571429,4.239999999999999
tfidf,_gTgloPR0Aw,ted,medium,unknown,0.9,0.9576,0.9859,,,6,7,14.28571428571429,4.239999999999999
tfidf,_gTgloPR0Aw,ted,medium,unknown,0.95,0.9576,0.9859,,,6,7,14.28571428571429,4.239999999999999
sbert,_gTgloPR0Aw,ted,medium,unknown,0.5,1.0,1.0,,,7,7,0.0,0.0
sbert,_gTgloPR0Aw,ted,medium,unknown,0.6,1.0,1.0,,,7,7,0.0,0.0
sbert,_gTgloPR0Aw,ted,medium,unknown,0.7,1.0,1.0,,,7,7,0.0,0.0
sbert,_gTgloPR0Aw,ted,medium,unknown,0.8,1.0,1.0,,,7,7,0.0,0.0
sbert,_gTgloPR0Aw,ted,medium,unknown,0.9,1.0,1.0,,,7,7,0.0,0.0
sbert,_gTgloPR0Aw,ted,medium,unknown,0.95,1.0,1.0,,,7,7,0.0,0.0
heuristic,_gTgloPR0Aw,ted,medium,unknown,0.5,0.7231,0.9405,,,4,7,42.85714285714286,27.690000000000005
heuristic,_gTgloPR0Aw,ted,medium,unknown,0.6,0.7655,0.973,,,5,7,28.57142857142857,23.450000000000003
heuristic,_gTgloPR0Aw,ted,medium,unknown,0.7,0.7655,0.973,,,5,7,28.57142857142857,23.450000000000003
heuristic,_gTgloPR0Aw,ted,medium,unknown,0.8,0.8865,0.9897,,,6,7,14.28571428571429,11.350000000000005
heuristic,_gTgloPR0Aw,ted,medium,unknown,0.9,1.0,1.0,,,7,7,0.0,0.0
heuristic,_gTgloPR0Aw,ted,medium,unknown,0.95,1.0,1.0,,,7,7,0.0,0.0
model,akhIcBebVyo,commentary,long,unknown,0.5,0.8162,0.9865,0.8154,0.8154,56,83,32.53012048192772,18.379999999999995
model,akhIcBebVyo,commentary,long,unknown,0.6,0.8755,0.9917,0.875,0.875,63,83,24.096385542168676,12.450000000000006
model,akhIcBebVyo,commentary,long,unknown,0.7,0.9026,0.9929,0.9026,0.9026,67,83,19.277108433734934,9.740000000000004
model,akhIcBebVyo,commentary,long,unknown,0.8,0.9262,0.9947,0.9263,0.9263,71,83,14.457831325301207,7.379999999999997
model,akhIcBebVyo,commentary,long,unknown,0.9,0.9748,0.999,0.9736,0.9736,79,83,4.81927710843374,2.52
model,akhIcBebVyo,commentary,long,unknown,0.95,0.9926,0.9998,0.9923,0.9923,82,83,1.2048192771084376,0.7399999999999962
tfidf,akhIcBebVyo,commentary,long,unknown,0.5,0.6552,0.9731,,,39,83,53.012048192771076,34.48
tfidf,akhIcBebVyo,commentary,long,unknown,0.6,0.8175,0.9883,,,55,83,33.734939759036145,18.25
tfidf,akhIcBebVyo,commentary,long,unknown,0.7,0.9106,0.9955,,,67,83,19.277108433734934,8.940000000000003
tfidf,akhIcBebVyo,commentary,long,unknown,0.8,0.9685,0.9984,,,76,83,8.433734939759042,3.1499999999999972
tfidf,akhIcBebVyo,commentary,long,unknown,0.9,0.9918,0.9996,,,81,83,2.409638554216864,0.8199999999999985
tfidf,akhIcBebVyo,commentary,long,unknown,0.95,0.9918,0.9996,,,81,83,2.409638554216864,0.8199999999999985
sbert,akhIcBebVyo,commentary,long,unknown,0.5,0.6535,0.9774,,,50,83,39.75903614457831,34.650000000000006
sbert,akhIcBebVyo,commentary,long,unknown,0.6,0.8623,0.9902,,,66,83,20.481927710843372,13.770000000000005
sbert,akhIcBebVyo,commentary,long,unknown,0.7,0.9735,0.9992,,,80,83,3.6144578313253017,2.649999999999997
sbert,akhIcBebVyo,commentary,long,unknown,0.8,0.9779,0.9995,,,81,83,2.409638554216864,2.210000000000001
sbert,akhIcBebVyo,commentary,long,unknown,0.9,0.9819,0.9997,,,82,83,1.2048192771084376,1.8100000000000005
sbert,akhIcBebVyo,commentary,long,unknown,0.95,1.0,1.0,,,83,83,0.0,0.0
heuristic,akhIcBebVyo,commentary,long,unknown,0.5,0.5353,0.9842,,,45,83,45.78313253012048,46.47
heuristic,akhIcBebVyo,commentary,long,unknown,0.6,0.7376,0.9941,,,59,83,28.915662650602414,26.239999999999995
heuristic,akhIcBebVyo,commentary,long,unknown,0.7,0.8099,0.9958,,,64,83,22.891566265060238,19.010000000000005
heuristic,akhIcBebVyo,commentary,long,unknown,0.8,0.9722,0.9989,,,78,83,6.024096385542165,2.7800000000000047
heuristic,akhIcBebVyo,commentary,long,unknown,0.9,0.9964,0.9998,,,82,83,1.2048192771084376,0.36000000000000476
heuristic,akhIcBebVyo,commentary,long,unknown,0.95,0.9964,0.9998,,,82,83,1.2048192771084376,0.36000000000000476
model,arp55JHIZ88,tv_series,short,unknown,0.5,1.0,1.0,1.0,1.0,8,8,0.0,0.0
model,arp55JHIZ88,tv_series,short,unknown,0.6,1.0,1.0,1.0,1.0,8,8,0.0,0.0
model,arp55JHIZ88,tv_series,short,unknown,0.7,1.0,1.0,1.0,1.0,8,8,0.0,0.0
model,arp55JHIZ88,tv_series,short,unknown,0.8,1.0,1.0,1.0,1.0,8,8,0.0,0.0
model,arp55JHIZ88,tv_series,short,unknown,0.9,1.0,1.0,1.0,1.0,8,8,0.0,0.0
model,arp55JHIZ88,tv_series,short,unknown,0.95,1.0,1.0,1.0,1.0,8,8,0.0,0.0
tfidf,arp55JHIZ88,tv_series,short,unknown,0.5,0.6912,0.9873,,,5,8,37.5,30.879999999999995
tfidf,arp55JHIZ88,tv_series,short,unknown,0.6,0.6912,0.9873,,,5,8,37.5,30.879999999999995
tfidf,arp55JHIZ88,tv_series,short,unknown,0.7,0.6912,0.9873,,,5,8,37.5,30.879999999999995
tfidf,arp55JHIZ88,tv_series,short,unknown,0.8,0.7942,0.9929,,,6,8,25.0,20.58
tfidf,arp55JHIZ88,tv_series,short,unknown,0.9,0.8943,0.9973,,,7,8,12.5,10.570000000000002
tfidf,arp55JHIZ88,tv_series,short,unknown,0.95,0.8943,0.9973,,,7,8,12.5,10.570000000000002
sbert,arp55JHIZ88,tv_series,short,unknown,0.5,1.0,1.0,,,8,8,0.0,0.0
sbert,arp55JHIZ88,tv_series,short,unknown,0.6,1.0,1.0,,,8,8,0.0,0.0
sbert,arp55JHIZ88,tv_series,short,unknown,0.7,1.0,1.0,,,8,8,0.0,0.0
sbert,arp55JHIZ88,tv_series,short,unknown,0.8,1.0,1.0,,,8,8,0.0,0.0
sbert,arp55JHIZ88,tv_series,short,unknown,0.9,1.0,1.0,,,8,8,0.0,0.0
sbert,arp55JHIZ88,tv_series,short,unknown,0.95,1.0,1.0,,,8,8,0.0,0.0
heuristic,arp55JHIZ88,tv_series,short,unknown,0.5,0.8943,0.9973,,,7,8,12.5,10.570000000000002
heuristic,arp55JHIZ88,tv_series,short,unknown,0.6,1.0,1.0,,,8,8,0.0,0.0
heuristic,arp55JHIZ88,tv_series,short,unknown,0.7,1.0,1.0,,,8,8,0.0,0.0
heuristic,arp55JHIZ88,tv_series,short,unknown,0.8,1.0,1.0,,,8,8,0.0,0.0
heuristic,arp55JHIZ88,tv_series,short,unknown,0.9,1.0,1.0,,,8,8,0.0,0.0
heuristic,arp55JHIZ88,tv_series,short,unknown,0.95,1.0,1.0,,,8,8,0.0,0.0
model,axZ4YDS4f_A,commentary,medium,unknown,0.5,0.8956,0.9606,0.8932,0.8932,10,13,23.076923076923073,10.440000000000005
model,axZ4YDS4f_A,commentary,medium,unknown,0.6,0.9424,0.982,0.9395,0.9395,11,13,15.384615384615385,5.759999999999998
model,axZ4YDS4f_A,commentary,medium,unknown,0.7,0.9424,0.982,0.9395,0.9395,11,13,15.384615384615385,5.759999999999998
model,axZ4YDS4f_A,commentary,medium,unknown,0.8,0.9424,0.982,0.9395,0.9395,11,13,15.384615384615385,5.759999999999998
model,axZ4YDS4f_A,commentary,medium,unknown,0.9,1.0,1.0,1.0,1.0,13,13,0.0,0.0
model,axZ4YDS4f_A,commentary,medium,unknown,0.95,1.0,1.0,1.0,1.0,13,13,0.0,0.0
tfidf,axZ4YDS4f_A,commentary,medium,unknown,0.5,0.4077,0.7973,,,3,13,76.92307692307692,59.230000000000004
tfidf,axZ4YDS4f_A,commentary,medium,unknown,0.6,0.6402,0.8824,,,6,13,53.84615384615385,35.980000000000004
tfidf,axZ4YDS4f_A,commentary,medium,unknown,0.7,0.8213,0.9461,,,9,13,30.76923076923077,17.869999999999997
tfidf,axZ4YDS4f_A,commentary,medium,unknown,0.8,0.9424,0.982,,,11,13,15.384615384615385,5.759999999999998
tfidf,axZ4YDS4f_A,commentary,medium,unknown,0.9,0.9424,0.982,,,11,13,15.384615384615385,5.759999999999998
tfidf,axZ4YDS4f_A,commentary,medium,unknown,0.95,0.9852,0.9915,,,12,13,7.692307692307687,1.4800000000000035
sbert,axZ4YDS4f_A,commentary,medium,unknown,0.5,0.8396,0.9495,,,9,13,30.76923076923077,16.04
sbert,axZ4YDS4f_A,commentary,medium,unknown,0.6,1.0,1.0,,,13,13,0.0,0.0
sbert,axZ4YDS4f_A,commentary,medium,unknown,0.7,1.0,1.0,,,13,13,0.0,0.0
sbert,axZ4YDS4f_A,commentary,medium,unknown,0.8,1.0,1.0,,,13,13,0.0,0.0
sbert,axZ4YDS4f_A,commentary,medium,unknown,0.9,1.0,1.0,,,13,13,0.0,0.0
sbert,axZ4YDS4f_A,commentary,medium,unknown,0.95,1.0,1.0,,,13,13,0.0,0.0
heuristic,axZ4YDS4f_A,commentary,medium,unknown,0.5,0.4373,0.8374,,,4,13,69.23076923076923,56.269999999999996
heuristic,axZ4YDS4f_A,commentary,medium,unknown,0.6,0.4373,0.8374,,,4,13,69.23076923076923,56.269999999999996
heuristic,axZ4YDS4f_A,commentary,medium,unknown,0.7,0.6846,0.917,,,7,13,46.15384615384615,31.540000000000003
heuristic,axZ4YDS4f_A,commentary,medium,unknown,0.8,0.7636,0.9307,,,8,13,38.46153846153846,23.640000000000004
heuristic,axZ4YDS4f_A,commentary,medium,unknown,0.9,0.9424,0.982,,,11,13,15.384615384615385,5.759999999999998
heuristic,axZ4YDS4f_A,commentary,medium,unknown,0.95,0.9424,0.982,,,11,13,15.384615384615385,5.759999999999998
model,b1HEePYsM84,lectures,short,unknown,0.5,0.7981,0.984,0.7989,0.7989,7,9,22.22222222222222,20.189999999999998
model,b1HEePYsM84,lectures,short,unknown,0.6,1.0,1.0,1.0,1.0,9,9,0.0,0.0
model,b1HEePYsM84,lectures,short,unknown,0.7,1.0,1.0,1.0,1.0,9,9,0.0,0.0
model,b1HEePYsM84,lectures,short,unknown,0.8,1.0,1.0,1.0,1.0,9,9,0.0,0.0
model,b1HEePYsM84,lectures,short,unknown,0.9,1.0,1.0,1.0,1.0,9,9,0.0,0.0
model,b1HEePYsM84,lectures,short,unknown,0.95,1.0,1.0,1.0,1.0,9,9,0.0,0.0
tfidf,b1HEePYsM84,lectures,short,unknown,0.5,0.4952,0.8529,,,3,9,66.66666666666667,50.480000000000004
tfidf,b1HEePYsM84,lectures,short,unknown,0.6,0.5829,0.8543,,,4,9,55.55555555555556,41.71
tfidf,b1HEePYsM84,lectures,short,unknown,0.7,0.5829,0.8543,,,4,9,55.55555555555556,41.71
tfidf,b1HEePYsM84,lectures,short,unknown,0.8,0.7886,0.9629,,,6,9,33.333333333333336,21.140000000000004
tfidf,b1HEePYsM84,lectures,short,unknown,0.9,0.8476,0.9864,,,7,9,22.22222222222222,15.239999999999998
tfidf,b1HEePYsM84,lectures,short,unknown,0.95,0.8476,0.9864,,,7,9,22.22222222222222,15.239999999999998
sbert,b1HEePYsM84,lectures,short,unknown,0.5,0.7848,0.9876,,,8,9,11.111111111111116,21.519999999999996
sbert,b1HEePYsM84,lectures,short,unknown,0.6,0.7848,0.9876,,,8,9,11.111111111111116,21.519999999999996
sbert,b1HEePYsM84,lectures,short,unknown,0.7,0.7848,0.9876,,,8,9,11.111111111111116,21.519999999999996
sbert,b1HEePYsM84,lectures,short,unknown,0.8,1.0,1.0,,,9,9,0.0,0.0
sbert,b1HEePYsM84,lectures,short,unknown,0.9,1.0,1.0,,,9,9,0.0,0.0
sbert,b1HEePYsM84,lectures,short,unknown,0.95,1.0,1.0,,,9,9,0.0,0.0
heuristic,b1HEePYsM84,lectures,short,unknown,0.5,0.621,0.967,,,6,9,33.333333333333336,37.9
heuristic,b1HEePYsM84,lectures,short,unknown,0.6,0.621,0.967,,,6,9,33.333333333333336,37.9
heuristic,b1HEePYsM84,lectures,short,unknown,0.7,0.9048,0.9934,,,8,9,11.111111111111116,9.519999999999996
heuristic,b1HEePYsM84,lectures,short,unknown,0.8,0.9048,0.9934,,,8,9,11.111111111111116,9.519999999999996
heuristic,b1HEePYsM84,lectures,short,unknown,0.9,1.0,1.0,,,9,9,0.0,0.0
heuristic,b1HEePYsM84,lectures,short,unknown,0.95,1.0,1.0,,,9,9,0.0,0.0
model,bDrNolNVMPg,commentary,long,unknown,0.5,0.8751,0.9923,0.8743,0.8743,71,99,28.282828282828287,12.490000000000002
model,bDrNolNVMPg,commentary,long,unknown,0.6,0.8997,0.9937,0.8994,0.8994,75,99,24.242424242424242,10.029999999999994
model,bDrNolNVMPg,commentary,long,unknown,0.7,0.9144,0.9949,0.9144,0.9144,78,99,21.212121212121215,8.56
model,bDrNolNVMPg,commentary,long,unknown,0.8,0.9447,0.9965,0.9443,0.9443,85,99,14.141414141414144,5.530000000000001
model,bDrNolNVMPg,commentary,long,unknown,0.9,0.9859,0.9991,0.9862,0.9862,94,99,5.05050505050505,1.4100000000000001
model,bDrNolNVMPg,commentary,long,unknown,0.95,0.9984,0.9999,0.9983,0.9983,98,99,1.0101010101010055,0.16000000000000458
tfidf,bDrNolNVMPg,commentary,long,unknown,0.5,0.5474,0.9582,,,32,99,67.67676767676767,45.26
tfidf,bDrNolNVMPg,commentary,long,unknown,0.6,0.7017,0.977,,,47,99,52.52525252525253,29.830000000000002
tfidf,bDrNolNVMPg,commentary,long,unknown,0.7,0.863,0.9882,,,68,99,31.313131313131315,13.700000000000001
